3.140032589435577393e-01
3.077614009380340576e-01
3.004084229469299316e-01
2.953023016452789307e-01
2.997875809669494629e-01
2.970016598701477051e-01
2.967810928821563721e-01
3.004003167152404785e-01
3.045343458652496338e-01
3.096895217895507812e-01
3.221977055072784424e-01
3.380555510520935059e-01
3.545261323451995850e-01
3.657026588916778564e-01
3.814297616481781006e-01
3.962255418300628662e-01
4.130637943744659424e-01
4.331208765506744385e-01
4.571241438388824463e-01
4.818055331707000732e-01
5.042483210563659668e-01
5.257680416107177734e-01
5.434477329254150391e-01
5.583742260932922363e-01
5.712172985076904297e-01
5.835620760917663574e-01
5.932189822196960449e-01
6.001879572868347168e-01
6.094363331794738770e-01
6.179983615875244141e-01
6.224836707115173340e-01
6.257108449935913086e-01
6.261193752288818359e-01
6.244117617607116699e-01
6.189706325531005859e-01
6.117157340049743652e-01
6.031700372695922852e-01
5.939705967903137207e-01
5.805228352546691895e-01
5.664461255073547363e-01
5.519935488700866699e-01
5.369690060615539551e-01
5.195506215095520020e-01
5.016095042228698730e-01
4.798692762851715088e-01
4.538969695568084717e-01
4.303022921085357666e-01
4.118300080299377441e-01
3.963888883590698242e-01
3.843872845172882080e-01
3.677696287631988525e-01
3.561682701110839844e-01
3.373120427131652832e-01
3.224264085292816162e-01
3.132924437522888184e-01
3.105718493461608887e-01
3.083333671092987061e-01
3.051961660385131836e-01
3.063888549804687500e-01
3.065930902957916260e-01
2.974836230278015137e-01
2.991421818733215332e-01
3.088561892509460449e-01
3.124918639659881592e-01
3.082107901573181152e-01
2.990114390850067139e-01
2.926796972751617432e-01
2.947875559329986572e-01
2.986764907836914062e-01
2.935131192207336426e-01
2.918545901775360107e-01
2.942810654640197754e-01
2.977369427680969238e-01
3.032924532890319824e-01
3.196486830711364746e-01
3.384804427623748779e-01
3.551062941551208496e-01
3.700734972953796387e-01
3.878513276576995850e-01
4.050327241420745850e-01
4.247467219829559326e-01
4.468463361263275146e-01
4.715686142444610596e-01
4.980800449848175049e-01
5.261519551277160645e-01
5.480392575263977051e-01
5.675653815269470215e-01
5.862010121345520020e-01
6.034232378005981445e-01
6.206536889076232910e-01
6.333252191543579102e-01
6.433333158493041992e-01
6.546078920364379883e-01
6.630228757858276367e-01
6.664215922355651855e-01
6.661520004272460938e-01
6.663562655448913574e-01
6.671242117881774902e-01
6.636029481887817383e-01
6.572631597518920898e-01
6.481456160545349121e-01
6.379413008689880371e-01
6.230066418647766113e-01
6.038072109222412109e-01
5.838480591773986816e-01
5.633742809295654297e-01
5.414869785308837891e-01
5.205229520797729492e-01
4.942973852157592773e-01
4.674263894557952881e-01
4.418463408946990967e-01
4.191420674324035645e-01
4.029003083705902100e-01
3.887990117073059082e-01
3.730310201644897461e-01
3.586029112339019775e-01
3.410865068435668945e-01
3.255228102207183838e-01
3.109475970268249512e-01
3.048529326915740967e-01
3.017238974571228027e-01
2.998203039169311523e-01
3.041503131389617920e-01
3.050489723682403564e-01
2.986274063587188721e-01
2.926307022571563721e-01
3.017075359821319580e-01
3.054983913898468018e-01
3.002859354019165039e-01
2.905882298946380615e-01
2.853186428546905518e-01
2.891502976417541504e-01
2.924428284168243408e-01
2.881209254264831543e-01
2.865196168422698975e-01
2.906617522239685059e-01
2.929902076721191406e-01
2.995669543743133545e-01
3.177206218242645264e-01
3.358905613422393799e-01
3.566176593303680420e-01
3.765604794025421143e-01
3.946650624275207520e-01
4.138480424880981445e-01
4.343300461769104004e-01
4.609885215759277344e-01
4.905963838100433350e-01
5.256780982017517090e-01
5.563562512397766113e-01
5.832925438880920410e-01
6.067647337913513184e-01
6.275816559791564941e-01
6.455637216567993164e-01
6.598529219627380371e-01
6.690031886100769043e-01
6.774591207504272461e-01
6.861518621444702148e-01
6.920506954193115234e-01
6.950735449790954590e-01
6.957680583000183105e-01
6.954820156097412109e-01
6.951470971107482910e-01
6.924918889999389648e-01
6.883088946342468262e-01
6.816340088844299316e-01
6.734640598297119141e-01
6.634641289710998535e-01
6.482271552085876465e-01
6.270670294761657715e-01
6.034395694732666016e-01
5.791258215904235840e-01
5.522794723510742188e-01
5.231863260269165039e-01
4.869852960109710693e-01
4.567238092422485352e-01
4.312254488468170166e-01
4.138398170471191406e-01
3.962173163890838623e-01
3.810293972492218018e-01
3.636928200721740723e-01
3.424100875854492188e-01
3.279738128185272217e-01
3.109231889247894287e-01
3.038479983806610107e-01
2.989868819713592529e-01
